"configuration","problem","model","data_file","status","time","run","objective"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","65.977","results_container","29952"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","66.426","results_container","29601"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","69.987","results_container","27324"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","72.293","results_container","25047"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","72.77","results_container","24684"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","86.24","results_container","24624"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","88.814","results_container","23940"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","90.081","results_container","23664"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","90.56","results_container","23256"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","93.005","results_container","22848"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","107.985","results_container","22610"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","109.002","results_container","22572"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","109.575","results_container","21945"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","111.194","results_container","21280"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","112.907","results_container","21204"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","113.47","results_container","20615"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","117.36","results_container","20064"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","120.195","results_container","19456"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","127.588","results_container","19008"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","128.292","results_container","18432"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","160.093","results_container","18240"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","166.391","results_container","17632"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","454.624","results_container","17248"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","510.293","results_container","16800"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","635.312","results_container","16416"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","708.809","results_container","16016"
"Huub_user","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","1175.998","results_container","15730"
"cp-sat","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","77.689","results_container","15552"
"cp-sat","","../container-loading/container-loading.mzn","../container-loading/cl10.dzn","","145.088","results_container","15120"
"cp-sat","","../container-loading/container-loading.mzn","../container-loading/cl06.dzn","","70.554","results_container","10260"
"cp-sat","","../container-loading/container-loading.mzn","../container-loading/cl06.dzn","","98.894","results_container","9975"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","6.555","results_container","25920"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","6.639","results_container","25380"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","6.718","results_container","24840"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","6.825","results_container","23184"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","6.92","results_container","21528"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","7.003","results_container","21060"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","7.1","results_container","20930"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","7.186","results_container","20475"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","7.289","results_container","18900"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","7.376","results_container","18480"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","7.484","results_container","16940"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","7.603","results_container","15400"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","7.7","results_container","15050"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","7.792","results_container","14700"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","7.881","results_container","14350"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","8.028","results_container","12915"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","8.115","results_container","12600"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","8.227","results_container","12285"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","8.396","results_container","11970"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","8.516","results_container","11628"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","8.609","results_container","11583"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","8.77","results_container","10296"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","8.859","results_container","10240"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","9.39","results_container","8960"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","9.57","results_container","7680"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","9.756","results_container","7488"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","10.097","results_container","7296"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","10.266","results_container","7104"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","10.585","results_container","6912"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","10.95","results_container","6696"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","11.093","results_container","6510"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","39.78","results_container","6438"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","40.108","results_container","6264"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","113.399","results_container","6090"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","144.586","results_container","6032"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl12.dzn","","329.356","results_container","5832"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","7.202","results_container","28080"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","7.301","results_container","27540"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","7.406","results_container","27000"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","7.514","results_container","26100"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","7.625","results_container","25500"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","7.742","results_container","25380"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","7.845","results_container","23970"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","7.983","results_container","22560"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","8.095","results_container","22080"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","8.239","results_container","21600"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","8.35","results_container","21344"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","8.515","results_container","20010"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","8.637","results_container","18676"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","8.748","results_container","18270"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","9.0","results_container","18032"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","9.162","results_container","17640"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","9.29","results_container","17388"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","9.399","results_container","17010"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","9.711","results_container","15795"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","9.826","results_container","15444"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","9.956","results_container","14256"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","10.091","results_container","13932"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","10.216","results_container","13608"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","10.594","results_container","13365"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","11.048","results_container","12220"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","11.165","results_container","11960"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","18.525","results_container","11648"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","18.736","results_container","11424"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","18.98","results_container","11200"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","19.375","results_container","10976"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","19.594","results_container","10752"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","19.76","results_container","10528"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","20.048","results_container","10304"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","20.463","results_container","9936"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","20.586","results_container","9720"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","20.717","results_container","9504"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","35.315","results_container","9288"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","35.969","results_container","8944"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","115.973","results_container","8880"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","139.409","results_container","8640"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","174.008","results_container","8400"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","174.981","results_container","8160"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","185.164","results_container","7956"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl13.dzn","","227.377","results_container","7722"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","3.108","results_container","22275"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","3.311","results_container","21780"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","3.821","results_container","20790"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","4.531","results_container","20295"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","4.763","results_container","19800"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","4.916","results_container","19305"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","5.248","results_container","18810"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","5.778","results_container","18720"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","6.015","results_container","18315"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","6.758","results_container","17820"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","7.091","results_container","17325"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","7.468","results_container","16830"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","7.952","results_container","16335"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","8.175","results_container","15840"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","20.458","results_container","15360"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","20.959","results_container","15246"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","21.111","results_container","14850"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","21.395","results_container","14355"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","21.76","results_container","13860"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","22.135","results_container","13365"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","22.651","results_container","12870"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","22.818","results_container","12375"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","24.199","results_container","11880"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","24.532","results_container","11385"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","25.258","results_container","10890"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","58.732","results_container","10395"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","59.194","results_container","9900"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","59.735","results_container","9600"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","64.284","results_container","9405"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","95.16","results_container","8910"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","105.646","results_container","8415"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","107.334","results_container","7920"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","108.448","results_container","7425"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","109.073","results_container","7392"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","112.159","results_container","7260"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","114.083","results_container","6930"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","118.553","results_container","6720"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","210.279","results_container","6435"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl11.dzn","","213.195","results_container","6240"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","3.762","results_container","21600"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","3.901","results_container","21120"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","4.116","results_container","20640"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","4.324","results_container","20250"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","4.801","results_container","20160"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","4.986","results_container","19800"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","5.194","results_container","19680"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","5.423","results_container","19200"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","5.546","results_container","18720"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","5.791","results_container","18240"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","6.097","results_container","17760"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","6.318","results_container","17550"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","6.862","results_container","17280"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","7.013","results_container","16800"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","7.178","results_container","16650"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","7.806","results_container","16200"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","8.073","results_container","15840"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","8.46","results_container","15360"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","8.84","results_container","14880"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","9.258","results_container","14703"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","9.39","results_container","14700"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","9.585","results_container","14430"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","9.86","results_container","14400"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","10.021","results_container","13920"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","10.589","results_container","13440"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","10.722","results_container","12960"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","11.053","results_container","12480"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","11.449","results_container","12150"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","11.639","results_container","12000"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","12.15","results_container","11520"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","12.514","results_container","11040"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","12.81","results_container","10800"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","13.219","results_container","10560"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","13.552","results_container","10080"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","13.927","results_container","9600"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","14.417","results_container","9120"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","14.905","results_container","9000"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","15.276","results_container","8640"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","15.624","results_container","8352"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","16.302","results_container","8160"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","17.36","results_container","7680"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","17.651","results_container","7200"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","18.591","results_container","6720"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","18.856","results_container","6240"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","19.911","results_container","5760"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","23.552","results_container","5616"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","25.392","results_container","5280"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","29.441","results_container","4800"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","631.069","results_container","4640"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","687.846","results_container","4500"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","696.69","results_container","4320"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","929.427","results_container","4050"
"chuffed","","../container-loading/container-loading.mzn","../container-loading/cl04.dzn","","1097.181","results_container","4032"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","4.511","results_container","20250"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","4.591","results_container","19575"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","4.645","results_container","19140"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","4.702","results_container","18705"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","4.762","results_container","18060"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","4.826","results_container","16856"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","4.888","results_container","15652"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","4.949","results_container","14448"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.013","results_container","14196"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.069","results_container","13104"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.157","results_container","12792"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.257","results_container","11726"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.327","results_container","11440"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.424","results_container","10400"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.504","results_container","9360"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.62","results_container","8320"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.68","results_container","8112"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.769","results_container","7904"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","5.908","results_container","7600"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.009","results_container","7400"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.161","results_container","7104"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.28","results_container","6912"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.393","results_container","6624"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.526","results_container","6336"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.664","results_container","6256"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.747","results_container","6072"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","6.827","results_container","5808"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","8.209","results_container","5580"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","8.38","results_container","5400"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","9.565","results_container","5382"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","9.675","results_container","5346"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","9.865","results_container","5148"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","10.538","results_container","4950"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","21.23","results_container","4752"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","21.661","results_container","4536"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","22.442","results_container","4500"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","24.204","results_container","4488"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","49.197","results_container","4480"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","68.856","results_container","4352"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","114.396","results_container","4224"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","142.439","results_container","4186"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","292.733","results_container","4080"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","348.981","results_container","3960"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","495.817","results_container","3915"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","547.565","results_container","3780"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","633.983","results_container","3770"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","884.831","results_container","3640"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl01.dzn","","1179.11","results_container","3510"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","20.655","results_container","56700"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","20.912","results_container","55944"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","21.169","results_container","55188"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","21.427","results_container","54432"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","21.798","results_container","51840"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","22.421","results_container","51120"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","22.797","results_container","50400"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","23.075","results_container","49000"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","23.358","results_container","48300"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","23.685","results_container","45885"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","24.101","results_container","45220"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","24.406","results_container","44555"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","24.689","results_container","43890"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","25.064","results_container","43225"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","25.415","results_container","42560"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","25.688","results_container","41895"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","25.987","results_container","41230"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","26.57","results_container","40565"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","27.531","results_container","38430"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","27.837","results_container","36295"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","28.312","results_container","35840"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","28.788","results_container","35360"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","29.076","results_container","35280"
"Huub_vsids","","../container-loading/container-loading.mzn","../container-loading/cl09.dzn","","30.244","results_container","34816"
